PRACTICE_CODE,CCG,CCG Name,Residential LA,ORG_NAME,LSOA_CODE,Male Patients,Female Patients,All Patients
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014433,55,46,101
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014434,281,282,563
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014435,6,3,9
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014436,11,19,30
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014437,41,39,80
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014438,73,60,133
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014442,0,1,1
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014444,0,1,1
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014445,0,1,1
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014453,0,2,2
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014455,101,96,197
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014456,217,207,424
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014457,65,69,134
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014458,67,76,143
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014461,52,46,98
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014462,65,57,122
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014463,27,37,64
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014464,26,30,56
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014465,1,1,2
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014466,3,6,9
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014467,0,2,2
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014468,4,6,10
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014469,1,2,3
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014471,1,0,1
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014473,14,11,25
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014474,20,30,50
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014475,18,13,31
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014476,28,27,55
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014477,182,195,377
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014478,195,219,414
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014479,189,228,417
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014480,232,274,506
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014481,0,2,2
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014482,2,4,6
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014483,2,3,5
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01014484,2,2,4
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01033078,3,3,6
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01033079,3,7,10
L81644,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,RUSH HILL SURGERY,E01033080,23,14,37
L81649,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,BRADLEY STOKE SURGERY,E01014382,1,0,1
L81649,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,BRADLEY STOKE SURGERY,E01014400,1,0,1
L81649,12A,NHS South Gloucestershire CCG,Bath and North East Somerset,BRADLEY STOKE SURGERY,E01014430,1,0,1
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014370,82,78,160
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014371,43,41,84
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014372,88,87,175
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014373,15,8,23
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014374,9,3,12
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014375,17,24,41
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014376,7,5,12
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014377,5,3,8
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014379,8,11,19
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014380,13,5,18
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014381,20,16,36
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014387,10,17,27
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014388,4,2,6
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014389,10,8,18
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014390,21,20,41
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014391,2,1,3
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014392,3,1,4
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014394,0,1,1
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014405,47,77,124
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014407,171,196,367
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014409,18,26,44
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014410,15,10,25
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014411,23,25,48
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014412,20,21,41
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014413,30,35,65
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014414,31,32,63
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014415,16,14,30
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014416,9,21,30
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014417,22,21,43
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014427,14,19,33
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014428,13,13,26
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014429,16,16,32
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014430,8,14,22
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014431,9,15,24
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014432,10,10,20
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014433,5,3,8
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014434,11,15,26
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014435,6,4,10
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014436,19,17,36
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014437,13,16,29
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014438,10,7,17
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014442,1,1,2
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014443,3,1,4
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014444,1,0,1
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014445,4,2,6
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014452,2,2,4
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014453,1,1,2
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014454,1,0,1
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014455,14,7,21
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014456,15,19,34
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014457,10,18,28
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014458,6,5,11
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014459,0,1,1
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014460,2,5,7
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014461,12,10,22
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014462,12,19,31
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014463,16,14,30
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014464,27,26,53
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014465,14,12,26
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014466,21,25,46
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014467,14,20,34
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014468,12,10,22
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014473,14,18,32
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014474,25,22,47
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014475,64,72,136
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014476,10,20,30
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014477,17,11,28
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014478,11,18,29
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014479,25,25,50
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014480,25,27,52
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014481,20,20,40
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014482,11,12,23
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014483,11,14,25
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01014484,22,20,42
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01033078,7,8,15
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01033079,7,3,10
L81655,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,MONMOUTH SURGERY,E01033080,256,260,516
L84020,11M,NHS Gloucestershire CCG,Bath and North East Somerset,ROMNEY HOUSE SURGERY,E01014413,0,1,1
L84056,11M,NHS Gloucestershire CCG,Bath and North East Somerset,THE CORINTHIAN SURGERY,E01014473,1,0,1
L85002,11X,NHS Somerset CCG,Bath and North East Somerset,WELLS HEALTH CENTRE,E01014384,1,1,2
L85002,11X,NHS Somerset CCG,Bath and North East Somerset,WELLS HEALTH CENTRE,E01014418,6,4,10
L85008,11X,NHS Somerset CCG,Bath and North East Somerset,FROME MEDICAL CENTRE,E01014376,0,1,1
L85008,11X,NHS Somerset CCG,Bath and North East Somerset,FROME MEDICAL CENTRE,E01014379,1,0,1
L85008,11X,NHS Somerset CCG,Bath and North East Somerset,FROME MEDICAL CENTRE,E01014415,0,1,1
L85008,11X,NHS Somerset CCG,Bath and North East Somerset,FROME MEDICAL CENTRE,E01014439,1,0,1
L85008,11X,NHS Somerset CCG,Bath and North East Somerset,FROME MEDICAL CENTRE,E01014448,1,0,1
L85014,11X,NHS Somerset CCG,Bath and North East Somerset,THE BLACKBROOK SURGERY,E01014472,0,1,1
L85020,11X,NHS Somerset CCG,Bath and North East Somerset,BECKINGTON FAMILY PRACTICE,E01014377,2,4,6
L85020,11X,NHS Somerset CCG,Bath and North East Somerset,BECKINGTON FAMILY PRACTICE,E01014379,2,1,3
L85020,11X,NHS Somerset CCG,Bath and North East Somerset,BECKINGTON FAMILY PRACTICE,E01014391,1,1,2
L85020,11X,NHS Somerset CCG,Bath and North East Somerset,BECKINGTON FAMILY PRACTICE,E01014459,0,1,1
L85020,11X,NHS Somerset CCG,Bath and North East Somerset,BECKINGTON FAMILY PRACTICE,E01033078,287,292,579
L85020,11X,NHS Somerset CCG,Bath and North East Somerset,BECKINGTON FAMILY PRACTICE,E01033079,77,66,143
L85040,11X,NHS Somerset CCG,Bath and North East Somerset,"MILLBROOK SURGERY, CASTLE CARY",E01014465,0,1,1
L85043,11X,NHS Somerset CCG,Bath and North East Somerset,PARK MEDICAL PRACTICE,E01014441,1,0,1
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014420,6,9,15
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014421,6,3,9
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014422,5,3,8
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014423,3,5,8
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014424,8,8,16
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014425,6,8,14
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014426,2,3,5
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014444,1,0,1
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014448,16,11,27
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014449,5,9,14
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014450,16,14,30
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014451,18,20,38
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014469,6,4,10
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014470,8,6,14
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014471,7,6,13
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014472,3,6,9
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01014479,0,1,1
L85046,11X,NHS Somerset CCG,Bath and North East Somerset,MENDIP COUNTRY PRACTICE,E01033079,2,2,4
L85053,11X,NHS Somerset CCG,Bath and North East Somerset,GROVE HOUSE SURGERY,E01014379,2,2,4
L85053,11X,NHS Somerset CCG,Bath and North East Somerset,GROVE HOUSE SURGERY,E01014426,1,0,1
L85053,11X,NHS Somerset CCG,Bath and North East Somerset,GROVE HOUSE SURGERY,E01014441,0,1,1
L85611,11X,NHS Somerset CCG,Bath and North East Somerset,OAKHILL SURGERY,E01014382,1,0,1
L85611,11X,NHS Somerset CCG,Bath and North East Somerset,OAKHILL SURGERY,E01014394,1,0,1
L85611,11X,NHS Somerset CCG,Bath and North East Somerset,OAKHILL SURGERY,E01014418,2,0,2
L85611,11X,NHS Somerset CCG,Bath and North East Somerset,OAKHILL SURGERY,E01014422,0,1,1
L85611,11X,NHS Somerset CCG,Bath and North East Somerset,OAKHILL SURGERY,E01014424,0,1,1
Y00400,11H,NHS Bristol CCG,Bath and North East Somerset,GP TACKLING VIOLENCE SERVICE,E01014370,1,0,1
Y00400,11H,NHS Bristol CCG,Bath and North East Somerset,GP TACKLING VIOLENCE SERVICE,E01014409,1,0,1
Y00400,11H,NHS Bristol CCG,Bath and North East Somerset,GP TACKLING VIOLENCE SERVICE,E01014438,1,0,1
Y00400,11H,NHS Bristol CCG,Bath and North East Somerset,GP TACKLING VIOLENCE SERVICE,E01014465,1,0,1
Y02578,11H,NHS Bristol CCG,Bath and North East Somerset,BROADMEAD MEDICAL CENTRE,E01014370,1,0,1
Y02578,11H,NHS Bristol CCG,Bath and North East Somerset,BROADMEAD MEDICAL CENTRE,E01014465,1,0,1
Y04543,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BDUC JULIAN HOUSE HEALTHCARE SERVICE,E01014370,4,2,6
Y04543,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BDUC JULIAN HOUSE HEALTHCARE SERVICE,E01014371,22,6,28
Y04543,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BDUC JULIAN HOUSE HEALTHCARE SERVICE,E01014372,1,1,2
Y04543,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BDUC JULIAN HOUSE HEALTHCARE SERVICE,E01014389,1,0,1
Y04543,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BDUC JULIAN HOUSE HEALTHCARE SERVICE,E01014407,8,2,10
Y04543,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,BDUC JULIAN HOUSE HEALTHCARE SERVICE,E01014414,1,0,1
