FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,HygieneScore,StructuralScore,ConfidenceInManagementScore,Location,Latitude,Longitude,NewRatingPending,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
244518,11/00097/FOOD,Streat Greek,Other catering premises,7841,Stanley Villa,7 Winterfield Road,Paulton,Bristol,BS39 7RF,5,fhrs_5_en-gb,2014/07/29,5,5,5,"(51.302898, -2.497842)",51.302898,-2.497842,false,13,369,23,1,67
688887,14/00250/MIXED,Jolly's Tea Room,Restaurant/Cafe/Canteen,1,Jolly's Tea Rooms Lower Ground Floo,Jolly's,7 - 14 Milsom Street,City Centre,BA1 1DD,5,fhrs_5_en-gb,2018/12/10,,,,"(51.383927, -2.362036)",51.383927,-2.362036,false,35,11,7,1,20
205334,05970/0141/0/000,Bakers Of Bath Ltd,Manufacturers/packers,7839,141 High Street,Twerton,Bath,Bath And North East Somerset,BA2 1BZ,5,fhrs_5_en-gb,2018/03/27,5,5,5,"(51.379953, -2.392451)",51.379953,-2.392451,false,28,466,11,1,92
855604,16/00072/MIXED,The Royal Crescent Hotel,Restaurant/Cafe/Canteen,1,Royal Crescent Hotel,16 Royal Crescent,City Centre,Bath,BA1 2LS,5,fhrs_5_en-gb,2018/01/23,5,5,5,"(51.38745, -2.368085)",51.38745,-2.368085,false,34,200,9,1,115
642872,14/00007/MIXED,The Pig Near Bath,Hotel/bed & breakfast/guest house,7842,Hunstrete House,Hunstrete,Marksbury,Bristol,BS39 4NS,5,fhrs_5_en-gb,2019/07/25,0,5,0,"(51.356713, -2.510532)",51.356713,-2.510532,false,8,130,16,1,40
205404,15247/0076/0/000,Dhillon's Fish Bar,Takeaway/sandwich shop,7844,Dhillons Fish Bar,76 Redfield Road,Midsomer Norton,,BA3 2JP,4,fhrs_4_en-gb,2019/02/19,5,5,10,"(51.283763, -2.491599)",51.283763,-2.491599,false,25,302,27,1,13
204776,05/00217/MIXED,TGI Fridays,Restaurant/Cafe/Canteen,1,Unit 2 Tgi Fridays  Kingsmead Leisu,5 - 10 James Street West,City Centre,Bath,BA1 2BX,5,fhrs_5_en-gb,2018/06/06,,,,"(51.380834, -2.364899)",51.380834,-2.364899,false,34,196,9,1,55
964062,17/00157/MIXED,Chandag Junior School,School/college/university,7845,Chandag Road,Keynsham,Bristol,Bath And North East Somerset,BS31 1PQ,5,fhrs_5_en-gb,2018/01/22,5,5,5,"(51.409393, -2.485843)",51.409393,-2.485843,false,16,145,3,1,47
998585,17/00249/MIXED,Subway,Takeaway/sandwich shop,7844,8 - 9 Market Walk,Keynsham,,,BS31 1FS,5,fhrs_5_en-gb,2017/09/06,0,0,0,,,,false,,,,,
1113208,19/00087/FOOD,Deisy Cardona Mortinez,Other catering premises,7841,,,,,BA3 ,5,fhrs_5_en-gb,2019/06/03,5,5,0,,,,false,,,,,
804866,15/00149/MIXED,Café Bombero,Restaurant/Cafe/Canteen,1,Paulton Library,1 - 2 Hill Court,Paulton,Bristol,BS39 7QG,5,fhrs_5_en-gb,2018/05/10,5,5,5,"(51.306712, -2.50157)",51.306712,-2.50157,false,13,363,23,1,68
862872,14/00199/MIXED,The Nest,Pub/bar/nightclub,7843,7 Bladud Buildings,City Centre,Bath,,BA1 5LS,4,fhrs_4_en-gb,2017/12/04,,,,"(51.385389, -2.360294)",51.385389,-2.360294,false,35,7,7,1,20
204120,15242/0071/0/000,Avon Gold,Retailers - other,4613,Avon Gold Ltd,71 Queens Road,Keynsham,Bristol,BS31 2NW,5,fhrs_5_en-gb,2017/08/17,5,0,0,"(51.408669, -2.508121)",51.408669,-2.508121,false,37,187,2,1,53
584478,13/00151/MIXED,Keynsham Food Bank,Distributors/Transporters,7,Keynsham Methodist Church,Charlton Road,Keynsham,Bristol,BS31 2JA,0,fhrs_exempt_en-gb,,,,,"(51.416112, -2.500179)",51.416112,-2.500179,false,24,159,1,1,49
204528,06525/1000/2/000,Strawberry Fields Catering,Other catering premises,7841,Strawberry Field Catering Ltd,Jews Lane,Twerton,Bath,BA2 3DG,1,fhrs_1_en-gb,2019/01/16,10,10,20,"(51.380222, -2.387411)",51.380222,-2.387411,false,32,523,13,1,102
204782,06610/0002/0/000,Bath Ethnic Minorities Senior Citizens Association,Other catering premises,7841,Fairfield House,2 Kelston Road,Newbridge,Bath,BA1 3QJ,5,fhrs_5_en-gb,2015/10/12,5,5,5,"(51.390323, -2.399755)",51.390323,-2.399755,false,29,312,8,1,18
204222,15705/0000/2/000,Saltford Hall,Other catering premises,7841,Saltford Community Centre,Wedmore Road,Saltford,Bristol,BS31 3BY,0,fhrs_exempt_en-gb,,,,,"(51.405754, -2.462917)",51.405754,-2.462917,false,17,428,16,1,80
1071473,18/00246/MIXED,St. Saviour's Infant Church School,School/college/university,7845,St Saviours Infant School,Spring Lane,Larkhall,Bath,BA1 6NY,5,fhrs_5_en-gb,2019/06/04,5,5,5,"(51.399485, -2.349337)",51.399485,-2.349337,false,23,221,4,1,56
204261,10/00023/MIXED,New Look,Retailers - other,4613,11 Southgate Street,Bath,,,BA1 1AQ,0,fhrs_exempt_en-gb,,,,,"(51.378855, -2.359223)",51.378855,-2.359223,false,35,13,7,1,21
914660,16/00151/MIXED,The Crown Inn,Pub/bar/nightclub,7843,Crown Inn,63 Bristol Road,Keynsham,Bristol,BS31 2WA,2,fhrs_2_en-gb,2018/06/28,,,,"(51.418112, -2.505651)",51.418112,-2.505651,false,24,171,1,1,49
1050904,18/00131/MIXED,Jack And Bean,Mobile caterer,7846,Flat 9  Lamont House,Lambridge Street,Lambridge,Bath,BA1 6RX,5,fhrs_5_en-gb,2018/05/14,5,5,5,"(51.396976470947, -2.3427059650421)",51.396976470947,-2.3427059650421,false,23,224,4,1,58
550915,13/00075/MIXED,Tesco,Retailers - supermarkets/hypermarkets,7840,52 Wellsway,Bath,,,BA2 4SA,5,fhrs_5_en-gb,2013/05/17,0,5,0,"(51.369869, -2.366364)",51.369869,-2.366364,false,18,254,17,1,3
707095,14/00258/MIXED,Churchill Bridge Service Station,Retailers - other,4613,Lower Bristol Road,Westmoreland,Bath,Bath And North East Somerset,BA2 3BA,5,fhrs_5_en-gb,2016/08/04,0,5,0,"(51.377861, -2.363856)",51.377861,-2.363856,false,33,561,12,1,109
203964,03200/1000/2/000,Lansdown Cricket Club,Other catering premises,7841,Combe Park,Lower Weston,Bath,Bath And North East Somerset,BA1 3NE,3,fhrs_3_en-gb,2019/03/26,5,10,10,"(51.387686, -2.389787)",51.387686,-2.389787,false,29,318,8,1,16
799590,15/00197/MIXED,Jacarandas Ltd,Restaurant/Cafe/Canteen,1,,,,,BA3 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
905653,16/00200/MIXED,Chilli Family Noodles,Restaurant/Cafe/Canteen,1,Bus Terminal,1 Dorchester Street,Bath,,BA1 1SS,5,fhrs_5_en-gb,2018/12/06,5,5,5,"(51.378238, -2.358356)",51.378238,-2.358356,false,35,13,7,1,21
942986,17/00028/MIXED,Apex City Of Bath Hotel,Hotel/bed & breakfast/guest house,7842,James Street West,City Centre,Bath,,BA1 2DA,5,fhrs_5_en-gb,2019/02/12,5,5,5,"(51.38083, -2.363118)",51.38083,-2.363118,false,34,196,9,1,55
205164,08/00092/MIXED,McColls,Retailers - other,4613,Martin Mccoll,33 Bathwick Street,Bathwick,Bath,BA2 6NZ,4,fhrs_4_en-gb,2019/06/10,5,10,5,"(51.386744, -2.352114)",51.386744,-2.352114,false,35,24,7,1,21
1037509,18/00065/MIXED,The Henry Guest House,Hotel/bed & breakfast/guest house,7842,Henry Guest House,6 Henry Street,City Centre,Bath,BA1 1JT,0,fhrs_exempt_en-gb,,,,,"(51.37996673584, -2.3579239845276)",51.37996673584,-2.3579239845276,false,35,12,7,1,20
205384,10/00321/MIXED,KFC,Restaurant/Cafe/Canteen,1,Ashmead Road,Keynsham,,,BS31 1SX,5,fhrs_5_en-gb,2018/04/05,0,5,0,"(51.413444519043, -2.4780058860779)",51.413444519043,-2.4780058860779,false,16,154,3,1,47
964057,17/00151/MIXED,Tulsi Tandoori Kitchen,Restaurant/Cafe/Canteen,1,15 Argyle Street,Bathwick,Bath,Bath And North East Somerset,BA2 4BQ,4,fhrs_4_en-gb,2019/02/27,5,5,10,"(51.383214, -2.357059)",51.383214,-2.357059,false,35,11,7,1,20
205672,10/00013/MIXED,Springfield Care Centre Bath Ltd,Caring Premises,5,Springfield House,21 Entry Hill Park,Combe Down,Bath,BA2 5ND,5,fhrs_5_en-gb,2018/03/20,0,5,0,"(51.36247, -2.363073)",51.36247,-2.363073,false,18,261,17,1,4
708577,14/00311/MIXED,The Artful Chocolatier,Takeaway/sandwich shop,7844,2 Dorset Close,Twerton,Bath,Bath And North East Somerset,BA2 3RF,5,fhrs_5_en-gb,2014/10/22,0,0,0,"(51.381272, -2.377175)",51.381272,-2.377175,false,32,538,13,1,103
929752,16/00308/MIXED,East Harptree Village Club,Restaurant/Cafe/Canteen,1,East Harptree Village Hall And Club,Whitecross Road,East Harptree,Bristol,BS40 6AA,5,fhrs_5_en-gb,2018/04/25,5,5,5,"(51.300732, -2.621793)",51.300732,-2.621793,false,2,272,21,1,6
204895,03690/0046/0/000,Dimensions,Caring Premises,5,Theobald House,46 Dartmouth Avenue,Twerton,Bath,BA2 1AT,0,fhrs_exempt_en-gb,,,,,"(51.3764619, -2.3842625)",51.3764619,-2.3842625,false,32,532,13,1,101
853060,15/00243/MIXED,Herberts Cafe,Restaurant/Cafe/Canteen,1,Drive Through Royal Victoria Park,Lower Weston,Bath,,,5,fhrs_5_en-gb,2018/04/19,0,5,0,,,,false,,,,,
802208,15/00194/MIXED,Oasis Cafe,Restaurant/Cafe/Canteen,1,Sport & Social Club,Royal United Hospital,Lower Weston,Bath,BA1 3NG,5,fhrs_5_en-gb,2015/09/04,0,0,0,"(51.391673, -2.391215)",51.391673,-2.391215,false,29,316,8,1,16
205377,06/00166/MIXED,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,Sainsburys,43 Monmouth Street,City Centre,Bath,BA1 2AN,5,fhrs_5_en-gb,2018/07/10,0,5,0,"(51.381667, -2.362938)",51.381667,-2.362938,false,34,194,9,1,55
204323,08/00108/MIXED,Mrs Smiley O'Reilly's Ice Cream,Mobile caterer,7846,Unit 22 Mrs Smiley O'Reilly's Ice C,Pixash Lane,Keynsham,Bristol,BS31 1TS,5,fhrs_5_en-gb,2014/04/08,5,5,0,"(51.413886, -2.466522)",51.413886,-2.466522,false,16,152,3,1,45
530431,12/00275/MIXED,"Francis Hotel, MGallery Collection",Hotel/bed & breakfast/guest house,7842,Francis Hotel,6 - 11 Queen Square,City Centre,Bath,BA1 2HH,5,fhrs_5_en-gb,2019/06/28,5,5,5,"(51.382943, -2.363322)",51.382943,-2.363322,false,34,193,9,1,55
205237,08/00153/MIXED,Boots UK Ltd,Retailers - other,4613,Your Local Boots Pharmacy,100 Mount Road,Southdown,Bath,BA2 1LN,0,fhrs_exempt_en-gb,,,,,"(51.371669, -2.396245)",51.371669,-2.396245,false,27,436,15,1,83
205397,11200/1400/2/000,Co-Operative Retail Services Ltd,Retailers - supermarkets/hypermarkets,7840,Co-operative Retail Services Ltd,The Scala,Shaftesbury Road,Oldfield Park,BA2 3LH,5,fhrs_5_en-gb,2017/08/02,0,0,0,"(51.377071380615, -2.3773560523987)",51.377071380615,-2.3773560523987,false,31,347,14,1,63
204779,03060/0013/0/000,Golden Plaice,Takeaway/sandwich shop,7844,13 Cleveland Place West,Walcot,Bath,Bath And North East Somerset,BA1 5DG,5,fhrs_5_en-gb,2017/09/19,5,5,5,"(51.389850616455, -2.3570530414581)",51.389850616455,-2.3570530414581,false,35,15,7,1,22
727579,14/00324/MIXED,Bonzo Lounge,Restaurant/Cafe/Canteen,1,8 - 9 Market Walk,Keynsham,,,BS31 1FS,5,fhrs_5_en-gb,2019/06/27,5,5,5,,,,false,,,,,
828812,15/00228/MIXED,Costa Coffee,Restaurant/Cafe/Canteen,1,Debenhams Plc,17 Southgate Place,Bath,,BA1 1AP,5,fhrs_5_en-gb,2018/03/13,0,5,0,"(51.37857, -2.358388)",51.37857,-2.358388,false,35,13,7,1,21
204066,11/00085/MIXED,Cosy Club Bath,Restaurant/Cafe/Canteen,1,Cosy Club,20 Southgate Place,Bath,,BA1 1AP,5,fhrs_5_en-gb,2018/10/22,5,5,5,"(51.37857, -2.358388)",51.37857,-2.358388,false,35,13,7,1,21
984829,17/00211/MIXED,Abbot Alphege Academy,School/college/university,7845,Proposed Abbot Alphege Academy Scho,Beckford Drive,Lansdown,Bath,BA1 9AU,5,fhrs_5_en-gb,2017/11/14,0,5,0,,,,false,,,,,
205002,08520/1500/3/C01,First Steps Nursery,Caring Premises,5,First Steps Nursery  Moorlands Infa,Moorfields Road,Moorlands,Bath,BA2 2DQ,5,fhrs_5_en-gb,2019/06/18,0,5,0,"(51.370745, -2.37637)",51.370745,-2.37637,false,31,355,14,1,65
205737,15247/0074/0/000,Brookes News,Retailers - other,4613,Brookes News,74 Redfield Road,Midsomer Norton,Radstock,BA3 2JP,5,fhrs_5_en-gb,2013/09/16,5,5,5,"(51.283763, -2.491599)",51.283763,-2.491599,false,25,302,27,1,13
1029598,18/00034/MIXED,The Hop Pole Bath,Pub/bar/nightclub,7843,The Hop Pole Public House 7 Albion,Upper Bristol Road,Lower Weston,Bath,BA1 3AR,5,fhrs_5_en-gb,2018/02/06,5,5,5,"(51.38508, -2.375683)",51.38508,-2.375683,false,34,205,9,1,115
999847,17/00255/MIXED,St Mary's Church PCC,Other catering premises,7841,St Marys Church Hall,Queen Square,Saltford,,BS31 3EL,5,fhrs_5_en-gb,2019/03/21,5,5,5,"(51.405422210693, -2.4538559913635)",51.405422210693,-2.4538559913635,false,17,426,16,1,80
929751,16/00307/MIXED,Cafe Ice Cream Parlour,Restaurant/Cafe/Canteen,1,17 Holly Court,High Street,Midsomer Norton,Radstock,BA3 2DB,5,fhrs_5_en-gb,2016/12/12,5,5,5,"(51.285683, -2.481624)",51.285683,-2.481624,false,11,291,25,1,11
520708,12/00373/MIXED,Victoria Pub & Kitchen,Pub/bar/nightclub,7843,Victoria Pub And Kitchen,Upper Bristol Road,Lower Weston,Bath,BA1 3AT,3,fhrs_3_en-gb,2019/04/15,10,10,10,"(51.38505, -2.376559)",51.38505,-2.376559,false,34,205,9,1,115
204283,09280/1100/2/000,Old Culverhaysians R F C,Other catering premises,7841,Old Culverhaysians Rugby Ground,Old Fosse Road,Odd Down,Bath,BA2 2SS,3,fhrs_3_en-gb,2018/04/18,10,10,10,"(51.359155, -2.384432)",51.359155,-2.384432,false,30,577,19,1,62
204631,05310/0000/0/C01,Green Park Brasserie,Restaurant/Cafe/Canteen,1,Green Park Brasserie 6 Green Park S,Green Park Road,City Centre,Bath,BA1 1JB,5,fhrs_5_en-gb,2019/06/18,,,,"(51.381538, -2.366917)",51.381538,-2.366917,false,34,195,9,1,55
205687,10/00270/MIXED,Fitness First,Other catering premises,7841,Kingsmead Leisure Complex,5 - 10 James Street West,City Centre,Bath,BA1 2BX,0,fhrs_exempt_en-gb,,,,,"(51.380834, -2.3649)",51.380834,-2.3649,false,34,196,9,1,55
447655,12/00256/MIXED,The Bath Pantry,Retailers - other,4613,2 Church Street,City Centre,Bath,Bath And North East Somerset,BA1 1NL,0,fhrs_exempt_en-gb,,,,,"(51.380781, -2.358678)",51.380781,-2.358678,false,35,12,7,1,20
949924,17/00052/MIXED,Mardon Sports And Social Club,Pub/bar/nightclub,7843,Alcan Mardon Social Club,Nightingale Way,Westfield,,BA3 4NL,5,fhrs_5_en-gb,2017/02/20,5,5,5,"(51.282599, -2.479312)",51.282599,-2.479312,false,26,519,26,1,100
205387,10/00379/MIXED,Domino's Pizza,Restaurant/Cafe/Canteen,1,Dominos,Ashmead Road,Keynsham,,BS31 1SX,5,fhrs_5_en-gb,2017/10/20,0,0,5,"(51.413444, -2.478006)",51.413444,-2.478006,false,16,154,3,1,47
205246,10340/0008/0/000,Haringtons Hotel,Hotel/bed & breakfast/guest house,7842,8 - 10 Queen Street,City Centre,Bath,,BA1 1HE,5,fhrs_5_en-gb,2019/07/26,5,5,5,"(51.382732, -2.36184)",51.382732,-2.36184,false,35,11,7,1,20
1077980,18/00288/MIXED,Beckford Bottle Shop,Other catering premises,7841,7 - 8 Saville Row,Lansdown,Bath,,BA1 2QP,5,fhrs_5_en-gb,2018/11/07,5,5,5,"(51.386337, -2.362041)",51.386337,-2.362041,false,35,25,7,1,22
1071470,18/00243/MIXED,St Michael's Junior Church School,School/college/university,7845,St Michael's C Of E Junior School,Newton Road,Twerton,Bath,BA2 1RW,5,fhrs_5_en-gb,2019/06/18,5,5,5,"(51.381195068359, -2.4033401012421)",51.381195068359,-2.4033401012421,false,28,480,11,1,91
204337,12430/0013/0/000,City Grill,Mobile caterer,7846,13 Summerlays Place,Widcombe,Bath,,BA2 4HN,5,fhrs_5_en-gb,2018/04/25,5,5,5,"(51.379643, -2.351442)",51.379643,-2.351442,false,33,562,12,1,111
996075,17/00230/FOOD,Kothaar Kitchen,Other catering premises,7841,19 Clarence Street,Walcot,Bath,Bath And North East Somerset,BA1 5NS,5,fhrs_5_en-gb,2018/03/14,5,5,5,"(51.390956878662, -2.3571479320526)",51.390956878662,-2.3571479320526,false,36,488,6,1,94
205052,15526/1400/3/C01,Sallys Kitchen,Restaurant/Cafe/Canteen,1,Sally's Kitchen  Anglesea House,New Road,Farmborough,,BA2 0HJ,3,fhrs_3_en-gb,2018/03/07,5,10,10,"(51.334632, -2.509957)",51.334632,-2.509957,false,8,126,16,1,40
1002175,17/00271/MIXED,Thunderbolt,School/college/university,7845,Monkton Combe Junior School,Church Road,Combe Down,Bath,BA2 7ET,0,fhrs_exempt_en-gb,,,,,"(51.358576, -2.339058)",51.358576,-2.339058,false,19,113,18,1,37
741428,14/00241/FOOD,Louise's Bespoke Bakes,Other catering premises,7841,75 Paper Lane,Paulton,Bristol,Bath And North East Somerset,BS39 7AA,0,fhrs_exempt_en-gb,,,,,"(51.307885, -2.506833)",51.307885,-2.506833,false,13,364,23,1,68
205456,10230/0014/0/000,Pulteney House,Hotel/bed & breakfast/guest house,7842,Pulteney Hotel,14 Pulteney Road,Bathwick,Bath,BA2 4HA,4,fhrs_4_en-gb,2014/09/05,10,0,5,"(51.3822319, -2.3508156)",51.3822319,-2.3508156,false,22,76,12,1,30
1063552,18/00214/MIXED,The County Hotel,Hotel/bed & breakfast/guest house,7842,County Hotel,18 - 19 Pulteney Road,Bathwick,Bath,BA2 4EZ,5,fhrs_5_en-gb,2018/07/05,5,5,5,"(51.382834, -2.35184)",51.382834,-2.35184,false,35,3,7,1,21
1138833,19/00133/FOOD,Ling's Asian Kitchen,Other catering premises,7841,,,,,BS31,5,fhrs_5_en-gb,2019/07/19,5,0,0,,,,false,,,,,
204395,08860/0141/0/000,Apsley House Hotel,Hotel/bed & breakfast/guest house,7842,141 Newbridge Hill,Newbridge,Bath,,BA1 3PT,0,fhrs_exempt_en-gb,,,,,"(51.387636, -2.394012)",51.387636,-2.394012,false,29,319,8,1,16
958759,17/00137/MIXED,Smashburger,Restaurant/Cafe/Canteen,1,Smash Burger,9 Southgate Street,Bath,,BA1 1AQ,5,fhrs_5_en-gb,2019/08/13,5,5,0,"(51.378855, -2.359223)",51.378855,-2.359223,false,35,13,7,1,21
204589,14980/4200/2/000,Apple Tree Inn,Pub/bar/nightclub,7843,The Apple Tree Inn,Rag Hill,Shoscombe,,BA2 8LS,4,fhrs_4_en-gb,2018/06/27,5,5,10,"(51.306675, -2.414736)",51.306675,-2.414736,false,10,57,10,1,114
204768,10/00315/MIXED,Pizza Express,Restaurant/Cafe/Canteen,1,8 Southgate Place,Bath,,,BA1 1AP,5,fhrs_5_en-gb,2019/01/08,5,5,5,"(51.37857, -2.358388)",51.37857,-2.358388,false,35,13,7,1,21
205607,15702/0022/2/000,Whitchurch Primary School,School/college/university,7845,22 Bristol Road,Whitchurch,Bristol,Bath And North East Somerset,BS14 0PT,5,fhrs_5_en-gb,2019/06/27,0,0,5,"(51.407253, -2.558454)",51.407253,-2.558454,false,7,401,20,1,75
924513,16/00272/MIXED,Didi Cakes,Retailers - other,4613,132 Walcot Street,Bath,,,BA1 5BG,3,fhrs_3_en-gb,2018/09/18,,,,"(51.387568, -2.359047)",51.387568,-2.359047,false,35,1,7,1,20
914592,15/00084/FOOD,Victoria Cavaco,Other catering premises,7841,,,,,BA1 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
842094,15/00198/MIXED,Indian Temptation,Restaurant/Cafe/Canteen,1,9 - 10 High Street,City Centre,Bath,,BA1 5AQ,5,fhrs_5_en-gb,2017/01/23,5,5,5,"(51.381911, -2.359462)",51.381911,-2.359462,false,35,11,7,1,20
1177423,19/00216/MIXED,Sunshine,Mobile caterer,7846,Pitch 43 Ashmead Road Keynsham,Street Trading,,,,4,fhrs_4_en-gb,2019/09/03,10,5,5,"(51.427641544895, -2.4840143006873)",51.427641544895,-2.4840143006873,false,,,,,
204047,02900/1100/3/C01,Stepping Stones Pre-school,Caring Premises,5,Church Of The Ascension,Claude Avenue,Twerton,Bath,BA2 1AG,5,fhrs_5_en-gb,2014/02/25,5,5,5,"(51.374915, -2.382582)",51.374915,-2.382582,false,32,533,13,1,101
205328,07/00201/MIXED,The Real Italian Pizza Company,Restaurant/Cafe/Canteen,1,The Real Italian Pizza Co,16 York Street,City Centre,Bath,BA1 1NG,5,fhrs_5_en-gb,2019/07/23,0,5,5,"(51.381097, -2.358364)",51.381097,-2.358364,false,35,12,7,1,20
203972,08/00094/MIXED,Parsons Bakery,Restaurant/Cafe/Canteen,1,52A High Street,Keynsham,Bristol,Bath And North East Somerset,BS31 1DX,5,fhrs_5_en-gb,2019/05/23,,,,"(51.415481567383, -2.4988210201263)",51.415481567383,-2.4988210201263,false,24,158,1,1,49
926450,16/00295/FOOD,Creative Crafts By Kelly,Other catering premises,7841,6 Edinburgh Road,Keynsham,Bristol,Bath And North East Somerset,BS31 1AJ,0,fhrs_exempt_en-gb,,,,,"(51.40845, -2.49837)",51.40845,-2.49837,false,37,179,2,1,52
428845,12/00096/MIXED,Menu Gordon Jones,Restaurant/Cafe/Canteen,1,2 Wellsway,Bath,,,BA2 3AQ,5,fhrs_5_en-gb,2018/02/22,5,5,5,"(51.374066, -2.366814)",51.374066,-2.366814,false,18,264,17,1,3
205684,08890/1000/3/C01,Bath Spa University Bar,School/college/university,7845,Students Union,Bath Spa University Campus,Newton St Loe,Bath,BA2 9BN,4,fhrs_4_en-gb,2018/10/25,10,5,5,"(51.375942230225, -2.4379470348358)",51.375942230225,-2.4379470348358,false,9,68,22,1,28
905643,14/00133/MIXED,Revolution Bath,Pub/bar/nightclub,7843,Revolution Bar 2 York Buildings,George Street,City Centre,Bath,BA1 2EB,5,fhrs_5_en-gb,2019/01/31,5,5,0,"(51.384873, -2.361325)",51.384873,-2.361325,false,35,11,7,1,20
204071,07970/1500/2/000,Royal Hotel And Brasserie Brunel,Hotel/bed & breakfast/guest house,7842,Royal Hotel,Manvers Street,City Centre,Bath,BA1 1JP,5,fhrs_5_en-gb,2018/06/20,0,5,5,"(51.378189, -2.356747)",51.378189,-2.356747,false,35,13,7,1,21
982684,17/00195/MIXED,Polish Food Delicatessen,Retailers - other,4613,Polski Shop,11 Moorland Road,Oldfield Park,Bath,BA2 3PL,4,fhrs_4_en-gb,2017/06/22,5,5,10,"(51.377506, -2.379442)",51.377506,-2.379442,false,31,346,14,1,63
204781,10190/0000/2/001,The Pump Shed,Retailers - other,4613,The Pump Shed Lock 11,Tow Path Kennett And Avon Canal,Bathwick,Bath,BA2 4JF,5,fhrs_5_en-gb,2014/07/08,5,5,5,"(51.379308, -2.349255)",51.379308,-2.349255,false,22,76,12,1,30
1019084,17/00347/MIXED,The Black Fox,Pub/bar/nightclub,7843,47 St James's Parade,Bath,,,BA1 1UQ,3,fhrs_3_en-gb,2018/03/21,10,10,10,"(51.379711151123, -2.3611550331116)",51.379711151123,-2.3611550331116,false,35,14,7,1,20
204706,12440/0004/0/000,Priston Village Hall,Other catering premises,7841,High Street,Priston,Bath,Bath And North East Somerset,BA2 9EE,0,fhrs_exempt_en-gb,,,,,"(51.343044, -2.440002)",51.343044,-2.440002,false,9,69,22,1,28
204603,15623/0058/0/000,Bird In Hand,Pub/bar/nightclub,7843,58 High Street,Saltford,,,BS31 3EJ,5,fhrs_5_en-gb,2019/05/16,5,5,5,"(51.404887, -2.452456)",51.404887,-2.452456,false,17,426,16,1,80
204155,11/00141/MIXED,St John's Court Extra Care Housing Scheme,Restaurant/Cafe/Canteen,1,St John's Court,St John's Road,Bathwick,Bath,BA2 6PY,5,fhrs_5_en-gb,2019/03/26,5,5,5,"(51.387404, -2.357135)",51.387404,-2.357135,false,35,16,7,1,20
205370,05/00030/FOOD,F A Young Farm Produce Ltd,Manufacturers/packers,7839,Hayeswood Farm,Hayeswood Road,Timsbury,Bath,BA2 0FQ,5,fhrs_5_en-gb,2014/03/13,0,0,0,"(51.329857, -2.493096)",51.329857,-2.493096,false,14,456,16,1,88
482000,12/00281/MIXED,The Chelsea Road Delicatessen,Retailers - other,4613,8 Chelsea Road,Newbridge,Bath,,BA1 3DU,5,fhrs_5_en-gb,2018/11/06,5,5,5,"(51.385117, -2.38899)",51.385117,-2.38899,false,29,325,8,1,15
779688,15/00105/MIXED,The Little Coffee Shop,Restaurant/Cafe/Canteen,1,Manor Road,Saltford,,,BS31 3DL,5,fhrs_5_en-gb,2019/07/22,5,5,5,"(51.401232, -2.458055)",51.401232,-2.458055,false,17,422,16,1,80
1044260,18/00093/MIXED,Kaay Store,Retailers - other,4613,7 Elm Tree Avenue,Westfield,,,BA3 3SX,5,fhrs_5_en-gb,2019/03/04,5,5,5,"(51.286662, -2.4654633)",51.286662,-2.4654633,false,26,510,26,1,97
205720,12760/0011/A/000,Cornish Bakehouse,Retailers - other,4613,11A The Corridor,City Centre,Bath,Bath And North East Somerset,BA1 5AP,4,fhrs_4_en-gb,2018/01/08,5,10,5,"(51.382253, -2.359781)",51.382253,-2.359781,false,35,11,7,1,20
204633,07450/0014/0/000,Hudson Bar And Grill,Restaurant/Cafe/Canteen,1,Hudson Bar And Grill,14 London Street,Walcot,Bath,BA1 5BU,5,fhrs_5_en-gb,2018/11/13,5,5,5,"(51.3889, -2.358842)",51.3889,-2.358842,false,35,15,7,1,22
205712,09/00080/MIXED,Oven To You,Other catering premises,7841,,,,,BA1 ,5,fhrs_5_en-gb,2015/01/15,5,5,5,,,,false,,,,,
764771,15/00100/MIXED,Sunflowers Day Nursery,Caring Premises,5,Cobblers Way,Westfield,Radstock,,BA3 3BX,5,fhrs_5_en-gb,2019/06/21,0,5,0,"(51.282008, -2.467735)",51.282008,-2.467735,false,26,516,26,1,98
730731,14/00235/MIXED,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,11 - 12 Market Walk,Keynsham,,,BS31 1FS,5,fhrs_5_en-gb,2015/01/05,0,0,0,,,,false,,,,,
